  0.02  0.00251187676
  0.0228  0.00269433435
  0.0256  0.00284388686
  0.0284  0.00296545473
  0.0312  0.0030623748
  0.034  0.0031392415
  0.0368  0.00319883906
  0.0396  0.00324335499
  0.0424  0.00327718579
  0.0452  0.00329913976
  0.048  0.0033098868
  0.0508  0.00331304775
  0.0536  0.00330795164
  0.0564  0.00329477004
  0.0592  0.00327902165
  0.062  0.00325825043
  0.0648  0.00323063807
  0.0676  0.00319903493
  0.0704  0.00316294868
  0.0732  0.00312033483
  0.076  0.00307534568
  0.0788  0.00303391084
  0.0816  0.00298762687
  0.0844  0.0029371395
  0.0872  0.00288483997
  0.09  0.00283104098
  0.0928  0.0027744374
  0.0956  0.00271540513
  0.0984  0.00265734232
  0.1012  0.00260033049
  0.104  0.00254075635
  0.1068  0.00247957807
  0.1096  0.00241786664
  0.1124  0.00235619162
  0.1152  0.00229339443
  0.118  0.00222980067
  0.1208  0.00216660814
  0.1236  0.00210521039
  0.1264  0.00204307656
  0.1292  0.00198049534
  0.132  0.00191775488
  0.1348  0.00185568026
  0.1376  0.00179377585
  0.1404  0.00173209686
  0.1432  0.00167108112
  0.146  0.00161124171
  0.1488  0.0015521061
  0.1516  0.00149325361
  0.1544  0.001434954
  0.1572  0.00137746237
  0.16  0.0013207605
  0.1628  0.00126486816
  0.1656  0.00120994797
  0.1684  0.00115630496
  0.1712  0.00110380765
  0.174  0.00105210628
  0.1768  0.00100133995
  0.1796  0.000951692616
  0.1824  0.000903196556
  0.1852  0.000855793136
  0.188  0.00080964452
  0.1908  0.000764918644
  0.1936  0.000721553575
  0.1964  0.000679287159
  0.1992  0.000638252399
  0.202  0.000598557237
  0.2048  0.000560194486
  0.2076  0.000523187062
  0.2104  0.000487622919
  0.2132  0.000453603095
  0.216  0.000421012243
  0.2188  0.00038974476
  0.2216  0.00035991217
  0.2244  0.0003315652
  0.2272  0.00030470393
  0.23  0.000279327335
  0.2328  0.000255486412
  0.2356  0.000233154009
  0.2384  0.000212095571
  0.2412  0.000192308933
  0.244  0.000173821756
  0.2468  0.000156578923
  0.2496  0.000140517062
  0.2524  0.000125665551
  0.2552  0.000111980763
  0.258  9.92922759E-05
  0.2608  8.75792845E-05
  0.2636  7.68466853E-05
  0.2664  6.70395899E-05
  0.2692  5.8117567E-05
  0.272  5.0092031E-05
  0.2748  4.28744845E-05
  0.2776  3.63484334E-05
  0.2804  3.05232718E-05
  0.2832  2.53710116E-05
  0.286  2.08290508E-05
  0.2888  1.68999213E-05
  0.2916  1.35480776E-05
  0.2944  1.06382657E-05
  0.2972  8.17389669E-06
  0.3  6.13032408E-06
