  0.02  0.001708097
  0.0228  0.00183180001
  0.0256  0.00193315595
  0.0284  0.00201550668
  0.0312  0.00208104718
  0.034  0.00213296086
  0.0368  0.00217310123
  0.0396  0.00220292649
  0.0424  0.00222558691
  0.0452  0.00224022749
  0.048  0.00224719868
  0.0508  0.00224902308
  0.0536  0.00224520552
  0.0564  0.00223580156
  0.0592  0.0022247468
  0.062  0.00221033507
  0.0648  0.00219122238
  0.0676  0.00216941135
  0.0704  0.0021445897
  0.0732  0.00211530043
  0.076  0.00208440565
  0.0788  0.00205593421
  0.0816  0.00202415866
  0.0844  0.00198956692
  0.0872  0.00195373073
  0.09  0.00191684478
  0.0928  0.001878123
  0.0956  0.00183781088
  0.0984  0.00179813638
  0.1012  0.00175910252
  0.104  0.00171834329
  0.1068  0.00167654614
  0.1096  0.00163440976
  0.1124  0.00159228548
  0.1152  0.0015494393
  0.118  0.00150607086
  0.1208  0.00146298513
  0.1236  0.00142106677
  0.1264  0.00137867795
  0.1292  0.0013360182
  0.132  0.00129326312
  0.1348  0.00125096606
  0.1376  0.00120881116
  0.1404  0.00116683096
  0.1432  0.00112531002
  0.146  0.00108456574
  0.1488  0.00104431409
  0.1516  0.00100428333
  0.1544  0.000964649934
  0.1572  0.000925573976
  0.16  0.000887043919
  0.1628  0.000849088338
  0.1656  0.000811804286
  0.1684  0.000775389745
  0.1712  0.000739753017
  0.174  0.000704683675
  0.1768  0.00067026961
  0.1796  0.000636629606
  0.1824  0.000603780465
  0.1852  0.00057169155
  0.188  0.00054046864
  0.1908  0.000510218802
  0.1936  0.000480898861
  0.1964  0.000452346321
  0.1992  0.000424648925
  0.202  0.00039787467
  0.2048  0.00037201595
  0.2076  0.000347095616
  0.2104  0.000323167136
  0.2132  0.000300294391
  0.216  0.000278404991
  0.2188  0.000257433514
  0.2216  0.000237452057
  0.2244  0.000218490782
  0.2272  0.000200554433
  0.23  0.000183638895
  0.2328  0.000167772935
  0.2356  0.000152935019
  0.2384  0.000138969155
  0.2412  0.000125869651
  0.244  0.00011364988
  0.2468  0.000102271462
  0.2496  9.16888009E-05
  0.2524  8.19177558E-05
  0.2552  7.29263259E-05
  0.258  6.46026917E-05
  0.2608  5.69303934E-05
  0.2636  4.9909661E-05
  0.2664  4.35031483E-05
  0.2692  3.76822469E-05
  0.272  3.24523277E-05
  0.2748  2.77543343E-05
  0.2776  2.35119723E-05
  0.2804  1.97296586E-05
  0.2832  1.63877998E-05
  0.286  1.3445023E-05
  0.2888  1.0901673E-05
  0.2916  8.73388848E-06
  0.2944  6.85390457E-06
  0.2972  5.26322714E-06
  0.3  3.94521604E-06
