,cutx3_q1,cutx3_q1,cutx3_q1,cutx3_q1,cutx3_q1,cutx3_q1,cutx3_q1,cutx4_q1,cutx4_q1,cutx4_q1,cutx4_q1,cutx4_q1,cutx4_q1,cutx4_q1,cutx5_q1,cutx5_q1,cutx5_q1,cutx5_q1,cutx5_q1,cutx5_q1,cutx5_q1,cutx8_q3,cutx8_q3,cutx8_q3,cutx8_q3,cutx8_q3,cutx8_q3,cutx8_q3,cutx6_q7,cutx6_q7,cutx6_q7,cutx6_q7,cutx6_q7,cutx6_q7,cutx6_q7,cutx5_q8,cutx5_q8,cutx5_q8,cutx5_q8,cutx5_q8,cutx5_q8,cutx5_q8,cutx3_q9,cutx3_q9,cutx3_q9,cutx3_q9,cutx3_q9,cutx3_q9,cutx3_q9,cutx2_q10,cutx2_q10,cutx2_q10,cutx2_q10,cutx2_q10,cutx2_q10,cutx2_q10,cutx4_q10,cutx4_q10,cutx4_q10,cutx4_q10,cutx4_q10,cutx4_q10,cutx4_q10,cutx7_q10,cutx7_q10,cutx7_q10,cutx7_q10,cutx7_q10,cutx7_q10,cutx7_q10,cutx2_q30,cutx2_q30,cutx2_q30,cutx2_q30,cutx2_q30,cutx2_q30,cutx2_q30,cutx2_q60,cutx2_q60,cutx2_q60,cutx2_q60,cutx2_q60,cutx2_q60,cutx2_q60,cutx5_q60,cutx5_q60,cutx5_q60,cutx5_q60,cutx5_q60,cutx5_q60,cutx5_q60,cutx5_q70,cutx5_q70,cutx5_q70,cutx5_q70,cutx5_q70,cutx5_q70,cutx5_q70,cutx4_q80,cutx4_q80,cutx4_q80,cutx4_q80,cutx4_q80,cutx4_q80,cutx4_q80,cutx5_q80,cutx5_q80,cutx5_q80,cutx5_q80,cutx5_q80,cutx5_q80,cutx5_q80,cutx2_q90,cutx2_q90,cutx2_q90,cutx2_q90,cutx2_q90,cutx2_q90,cutx2_q90,cutx5_q90,cutx5_q90,cutx5_q90,cutx5_q90,cutx5_q90,cutx5_q90,cutx5_q90,cutx7_q90,cutx7_q90,cutx7_q90,cutx7_q90,cutx7_q90,cutx7_q90,cutx7_q90,cutx6_q100,cutx6_q100,cutx6_q100,cutx6_q100,cutx6_q100,cutx6_q100,cutx6_q100,cutx3_q200,cutx3_q200,cutx3_q200,cutx3_q200,cutx3_q200,cutx3_q200,cutx3_q200,cutx6_q300,cutx6_q300,cutx6_q300,cutx6_q300,cutx6_q300,cutx6_q300,cutx6_q300
,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield
0,1.0485078166238964,0.04129415087065434,0.34762482594046556,0.8812105816696578,-0.04129415087065434,0.0047065562577737734,14255415.00829595,1.4537226031534374,0.038405899726829444,0.4518695761994186,0.9150066706197538,-0.038405899726829444,0.007010173123043455,3347229.0445712376,1.0422850823961198,0.017952940553754113,0.5527904848724452,0.9675230651665492,-0.017952940553754113,0.010746123415589013,811730.8139320213,2.813518297392875,0.09489094828982875,0.8462611252651484,0.8878703683096659,-0.09489094828982875,0.0054974109589049115,233821.67298397422,7.288079094840214,0.10509660711188495,0.6528495382459575,0.8390186391273966,-0.10509660711188495,0.012856636841766874,72751.77334721416,8.058845243416727,0.018435198544831364,0.547215618573562,0.9663109057579775,-0.018435198544831364,0.08102920166985778,5299.058880438007,8.606134137837216,0.05975048688438531,0.34846511536992614,0.8285323716810076,-0.05975048688438531,0.026685026356089832,87328.65240562517,9.743508909130469,0.045941144143579984,0.24744940503602994,0.8143412624617516,-0.045941144143579984,0.03923451166233701,50434.37288091255,9.682401914615184,0.041626831054588934,0.44832724786797734,0.9071507894009442,-0.041626831054588934,0.043121715481126636,28616.89216476121,9.72837056289427,0.01940389853129474,0.7525677640912947,0.9742164101930084,-0.01940389853129474,0.0929500891630512,779.8507821296201,30.301600359147415,0.026032714273281014,0.25243941114135116,0.8968753961373161,-0.026032714273281014,0.21564355819688782,2620.657625809878,60.01936895772815,0.0338270288667511,0.2450802667715995,0.8619757138657111,-0.0338270288667511,0.3288335920935301,560.8242598699231,59.62868999503553,0.09712791981507723,0.5500326109047924,0.8234142523744115,-0.09712791981507723,0.11376778098000993,1412.9419879344086,70.31080473214388,0.02619041669116666,0.5470351567705852,0.9521229735109139,-0.02619041669116666,0.49767581034647906,124.88447292483374,79.76417646324262,0.07258056796170027,0.44945667731079353,0.8385148744569396,-0.07258056796170027,0.2035287676486076,603.3014845526674,79.57523991516791,0.03660116013873786,0.5507602813235495,0.9335442997981255,-0.03660116013873786,0.4021050842587194,82.7309947739738,89.60295746778138,0.018675427345390766,0.2517089971219282,0.9258054834792244,-0.018675427345390766,0.8889432484021204,103.88383957865453,89.7315526639577,0.09304761440193557,0.5516454575301311,0.8313271447597241,-0.09304761440193557,0.17876596831254526,490.6312265995181,89.53403150779195,0.07238922678212997,0.7504322636399303,0.9035366277683611,-0.07238922678212997,0.2292611304074033,231.14392832814042,100.00108815496787,0.09175099074939472,0.6529626836973921,0.8594850930380034,-0.09175099074939472,0.20169471358592278,275.71473753661655,199.98740313807502,0.06947251017840551,0.3521445795940208,0.8027159462215812,-0.06947251017840551,0.5327111549377312,116.095602768772,299.77844463149086,0.1127992221766084,0.6521612377687601,0.827037831069923,-0.1127992221766084,0.4922028400195444,10.302166821696712
