,cutx4_q2,cutx4_q2,cutx4_q2,cutx4_q2,cutx4_q2,cutx4_q2,cutx4_q2,cutx1_q3,cutx1_q3,cutx1_q3,cutx1_q3,cutx1_q3,cutx1_q3,cutx1_q3,cutx2_q3,cutx2_q3,cutx2_q3,cutx2_q3,cutx2_q3,cutx2_q3,cutx2_q3,cutx4_q5,cutx4_q5,cutx4_q5,cutx4_q5,cutx4_q5,cutx4_q5,cutx4_q5,cutx6_q5,cutx6_q5,cutx6_q5,cutx6_q5,cutx6_q5,cutx6_q5,cutx6_q5,cutx7_q8,cutx7_q8,cutx7_q8,cutx7_q8,cutx7_q8,cutx7_q8,cutx7_q8,cutx3_q9,cutx3_q9,cutx3_q9,cutx3_q9,cutx3_q9,cutx3_q9,cutx3_q9,cutx2_q10,cutx2_q10,cutx2_q10,cutx2_q10,cutx2_q10,cutx2_q10,cutx2_q10,cutx3_q10,cutx3_q10,cutx3_q10,cutx3_q10,cutx3_q10,cutx3_q10,cutx3_q10,cutx8_q10,cutx8_q10,cutx8_q10,cutx8_q10,cutx8_q10,cutx8_q10,cutx8_q10,cutx6_q30,cutx6_q30,cutx6_q30,cutx6_q30,cutx6_q30,cutx6_q30,cutx6_q30,cutx7_q30,cutx7_q30,cutx7_q30,cutx7_q30,cutx7_q30,cutx7_q30,cutx7_q30,cutx3_q40,cutx3_q40,cutx3_q40,cutx3_q40,cutx3_q40,cutx3_q40,cutx3_q40,cutx2_q50,cutx2_q50,cutx2_q50,cutx2_q50,cutx2_q50,cutx2_q50,cutx2_q50,cutx5_q50,cutx5_q50,cutx5_q50,cutx5_q50,cutx5_q50,cutx5_q50,cutx5_q50,cutx7_q50,cutx7_q50,cutx7_q50,cutx7_q50,cutx7_q50,cutx7_q50,cutx7_q50,cutx8_q50,cutx8_q50,cutx8_q50,cutx8_q50,cutx8_q50,cutx8_q50,cutx8_q50,cutx1_q60,cutx1_q60,cutx1_q60,cutx1_q60,cutx1_q60,cutx1_q60,cutx1_q60,cutx3_q60,cutx3_q60,cutx3_q60,cutx3_q60,cutx3_q60,cutx3_q60,cutx3_q60,cutx4_q60,cutx4_q60,cutx4_q60,cutx4_q60,cutx4_q60,cutx4_q60,cutx4_q60,cutx7_q60,cutx7_q60,cutx7_q60,cutx7_q60,cutx7_q60,cutx7_q60,cutx7_q60,cutx5_q70,cutx5_q70,cutx5_q70,cutx5_q70,cutx5_q70,cutx5_q70,cutx5_q70,cutx7_q70,cutx7_q70,cutx7_q70,cutx7_q70,cutx7_q70,cutx7_q70,cutx7_q70,cutx3_q80,cutx3_q80,cutx3_q80,cutx3_q80,cutx3_q80,cutx3_q80,cutx3_q80,cutx6_q90,cutx6_q90,cutx6_q90,cutx6_q90,cutx6_q90,cutx6_q90,cutx6_q90,cutx7_q90,cutx7_q90,cutx7_q90,cutx7_q90,cutx7_q90,cutx7_q90,cutx7_q90
,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield,Q2,x,xpi,xL,t,y,Yield
0,1.60693442937918,0.034188323144945784,0.4506184560010936,0.9241302199462891,-0.034188323144945784,0.008712772068250527,1527089.4728805723,3.4852152871899307,0.011842724621765277,0.1510031201980724,0.9215729807024448,-0.011842724621765277,0.05450463063718395,149364.2484608859,3.223264201078564,0.014712647357871686,0.24704600882286334,0.9404457192893938,-0.014712647357871686,0.040555290011016126,34599.04104195727,4.68045021709986,0.04901152574693603,0.4452454205714158,0.8899224484239816,-0.04901152574693603,0.017684800190449504,164699.74281067817,5.432108179898933,0.07850136398495486,0.6502028393851805,0.8792663470076749,-0.07850136398495486,0.012820935849588759,111682.58488468241,7.567324525676668,0.02099961934679647,0.7512447547512583,0.9720469005420882,-0.02099961934679647,0.06668229251157404,605.319243211616,9.478826256468892,0.06430683999356389,0.3541442771938551,0.8184162666608249,-0.06430683999356389,0.027294004020926115,70849.24163061929,9.851613347884268,0.0454981997010101,0.248180155019784,0.8166726920716801,-0.0454981997010101,0.040097528142235724,44762.636782507674,9.67031765752472,0.02465794075540969,0.3541250293011672,0.9303693929681564,-0.02465794075540969,0.0727771677507289,14124.750887434591,10.393542860168964,0.10876636850238765,0.8537190099925953,0.8725969935900443,-0.10876636850238765,0.017707133763158796,12166.327224189008,30.146067787660286,0.05825218167281922,0.6463884557065428,0.9098805352129224,-0.05825218167281922,0.09580614174559138,3523.80437903984,29.61236841068603,0.05233463093252511,0.7492480572170302,0.9301504616149233,-0.05233463093252511,0.10472929668196025,1267.93728925343,39.6026855413802,0.04390052311636799,0.34757629592905964,0.8736952904137971,-0.04390052311636799,0.1670634210779142,1877.9047016013421,49.83591016987339,0.025534562686598008,0.24565832153369793,0.8960565938610171,-0.025534562686598008,0.3619603840593787,594.162636881016,49.571873143315315,0.08608500032010927,0.551271732115635,0.8438428903478548,-0.08608500032010927,0.10660208281950036,984.1413584277248,50.18311434146017,0.06209211184160007,0.7549854006178547,0.9177572019395528,-0.06209211184160007,0.14987367226557033,504.5259983576524,50.21255359053612,0.11590504701748093,0.8461724203011151,0.8630243148598066,-0.11590504701748093,0.0801978745301496,176.3539494734427,60.185098982648924,0.026003115169738744,0.15293017590739552,0.8299674016886993,-0.026003115169738744,0.4283961082765791,1065.075506482483,59.961878491798416,0.03709765672125624,0.3549216699089097,0.8954764956144342,-0.03709765672125624,0.299256335383108,478.82644205436407,59.93671940569766,0.06366862610071965,0.4478525924502783,0.8578357540538558,-0.06366862610071965,0.17413254569110073,1447.6291512253247,60.29388088150881,0.06005877006846901,0.7535456063341172,0.9202984271109407,-0.06005877006846901,0.18579705156577805,183.77646720539855,69.59080766001716,0.09812082851348033,0.5542148864756647,0.8229552635486835,-0.09812082851348033,0.13132845265494292,648.1322012122458,70.19302438315935,0.1258211927864785,0.7509856320209025,0.832458588524665,-0.1258211927864785,0.10319474370505496,337.8942281851245,79.85047019529156,0.0658781442672106,0.3499238807006955,0.8117357862650165,-0.0658781442672106,0.2245647296971015,999.9865212863199,89.94455687981099,0.05181931649380172,0.6497446225220879,0.9202466404528956,-0.05181931649380172,0.3212747552710853,118.72651829847014,90.08890398195945,0.027983795343505594,0.7489520441594277,0.9626360652037306,-0.027983795343505594,0.5954103117560929,18.270895412115713
